Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
basketball-uniforms-bc-1024,Basketball Uniforms- BC-1024,<p>Custom made Basketball Uniforms- BC-1024 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,true,Title,Default Title,,,,,,,,BASKETBALL-UNIFORMS-BC-1024-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/5-1.jpg?v=1747668520,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
basketball-uniforms-bc-1025,Basketball Uniforms-  BC-1025,<p>Custom made Basketball Uniforms-  BC-1025 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,true,Title,Default Title,,,,,,,,BASKETBALL-UNIFORMS-BC-1025-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/4-1.jpg?v=1747668339,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
basketball-uniforms-bc-1026,Basketball Uniforms-  BC-1026,<p>Custom made Basketball Uniforms-  BC-1026 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,true,Title,Default Title,,,,,,,,BASKETBALL-UNIFORMS-BC-1026-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/3-1.jpg?v=1747630185,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
basketball-uniforms-bc-1027,Basketball Uniforms- BC-1027,<p>Custom made Basketball Uniforms- BC-1027 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,true,Title,Default Title,,,,,,,,BASKETBALL-UNIFORMS-BC-1027-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/2-1.jpg?v=1747629853,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
basketball-uniforms-bc-1028,Basketball Uniforms- BC-1028,<p>Custom made Basketball Uniforms- BC-1028 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,true,Title,Default Title,,,,,,,,BASKETBALL-UNIFORMS-BC-1028-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/1-2.jpg?v=1747629532,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-baloncesto-bc-0049,Basketball Uniform- BC-0049,<p>Custom made Basketball Uniform- BC-0049 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,true,Title,Default Title,,,,,,,,UNIFORME-DE-BALONCESTO-BC-0049-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_basketb_uni_008.jpg?v=1747456466,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-baloncesto-bc-0048,Basketball Uniform- BC-0048,<p>Custom made Basketball Uniform- BC-0048 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,true,Title,Default Title,,,,,,,,UNIFORME-DE-BALONCESTO-BC-0048-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_basketb_uni_007.jpg?v=1747456362,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-baloncesto-bc-0047,Basketball Uniform- BC-0047,<p>Custom made Basketball Uniform- BC-0047 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,true,Title,Default Title,,,,,,,,UNIFORME-DE-BALONCESTO-BC-0047-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_basketb_uni_006.jpg?v=1747454040,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-baloncesto-bc-0046,Basketball Uniform- BC-0046,<p>Custom made Basketball Uniform- BC-0046 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,true,Title,Default Title,,,,,,,,UNIFORME-DE-BALONCESTO-BC-0046-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_basketb_uni_005.jpg?v=1747453169,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-baloncesto-bc-0045,Basketball Uniform- BC-0045,<p>Custom made Basketball Uniform- BC-0045 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,true,Title,Default Title,,,,,,,,UNIFORME-DE-BALONCESTO-BC-0045-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_basketb_uni_004.jpg?v=1747452307,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-baloncesto-bc-0044,Basketball Uniform- BC-0044,<p>Custom made Basketball Uniform- BC-0044 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,true,Title,Default Title,,,,,,,,UNIFORME-DE-BALONCESTO-BC-0044-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_basketb_uni_003.jpg?v=1747452056,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-baloncesto-bc-0043,Basketball Uniform- BC-0043,<p>Custom made Basketball Uniform- BC-0043 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,true,Title,Default Title,,,,,,,,UNIFORME-DE-BALONCESTO-BC-0043-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_basketb_uni_002.jpg?v=1747451664,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-baloncesto-bc-0042,Basketball Uniform- BC-0042,<p>Custom made Basketball Uniform- BC-0042 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,true,Title,Default Title,,,,,,,,UNIFORME-DE-BALONCESTO-BC-0042-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_basketb_uni_001.jpg?v=1747451212,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
basketball-uniforms-bc-1015,Basketball Uniforms- BC-1015,<p>Custom made Basketball Uniforms- BC-1015 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,true,Title,Default Title,,,,,,,,BASKETBALL-UNIFORMS-BC-1015-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/14-1.jpg?v=1747449193,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-1006,Football- BC-1006,<p>Custom made Football- BC-1006 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-1006-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/7-1-1.jpg?v=1747448441,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-1001,Football- BC-1001,<p>Custom made Football- BC-1001 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-1001-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/2-2-1_b53415f7-d50d-4eee-b83d-84cad54f59a1.jpg?v=1747448587,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-1000,Football- BC-1000,<p>Custom made Football- BC-1000 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-1000-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/1-1-1.jpg?v=1747447476,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-1002,Football- BC-1002,<p>Custom made Football- BC-1002 by Besu Customs.</p>,Besu Customs,Sporting Goods > Athletics > Soccer,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-1002-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/3-6.jpg?v=1747447333,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-1003,Football- BC-1003,<p>Custom made Football- BC-1003 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-1003-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/4-5.jpg?v=1747447149,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-1004,Football- BC-1004,<p>Custom made Football- BC-1004 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-1004-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/6-4.jpg?v=1747447002,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-1005,Football- BC-1005,<p>Custom made Football- BC-1005 by Besu Customs.</p>,Besu Customs,Sporting Goods > Athletics > Soccer,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-1005-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/5-6.jpg?v=1747446813,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-1007,Football- BC-1007,<p>Custom made Football- BC-1007 by Besu Customs.</p>,Besu Customs,Sporting Goods > Athletics > Soccer,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-1007-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/9-5.jpg?v=1747446632,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-1008,Football- BC-1008,<p>Custom made Football- BC-1008 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-1008-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/8-5.jpg?v=1747446400,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
football-bc-1009,Football- BC-1009,<p>Custom made Football- BC-1009 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football uniforms,true,Title,Default Title,,,,,,,,FOOTBALL-BC-1009-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/10-5.jpg?v=1747329664,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-1010,Football- BC-1010,<p>Custom made Football- BC-1010 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-1010-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/11-1-1-300x300.jpg?v=1747329193,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-1011,Football- BC-1011,<p>Custom made Football- BC-1011 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-1011-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/12-4.jpg?v=1747328829,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-1012,Football- BC-1012,<p>Custom made Football- BC-1012 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-1012-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/13-4.jpg?v=1747326458,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-1013,Football- BC-1013,<p>Custom made Football- BC-1013 by Besu Customs.</p>,Besu Customs,Sporting Goods > Athletics > Soccer,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-1013-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/14-4.jpg?v=1747326132,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-1014,Football- BC-1014,<p>Custom made Football- BC-1014 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-1014-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/15-3.jpg?v=1747268259,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-0009,Football- BC-0009,<p>Custom made Football- BC-0009 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-0009-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_am_fbuni_009.jpg?v=1747267967,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-0008,Football- BC-0008,<p>Custom made Football- BC-0008 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-0008-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_am_fbuni_008.jpg?v=1747267529,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-0007,Football- BC-0007,<p>Custom made Football- BC-0007 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-0007-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_am_fbuni_007.jpg?v=1747267185,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-0006,Football- BC-0006,<p>Custom made Football- BC-0006 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-0006-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_am_fbuni_006.jpg?v=1747246742,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
futbol-bc-0001,Football- BC-0001,<p>Custom made Football- BC-0001 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,true,Title,Default Title,,,,,,,,FUTBOL-BC-0001-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_am_fbuni_001.jpg?v=1747244756,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniformes-de-baloncesto-bc-1016,Basketball Uniforms- BC-1016,<p>Custom made Basketball Uniforms- BC-1016 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,true,Title,Default Title,,,,,,,,UNIFORMES-DE-BALONCESTO-BC-1016-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/13-1.jpg?v=1747243046,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniformes-de-baloncesto-bc-1017,Basketball Uniforms- BC-1017,<p>Custom made Basketball Uniforms- BC-1017 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,true,Title,Default Title,,,,,,,,UNIFORMES-DE-BALONCESTO-BC-1017-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/12-1.jpg?v=1747242835,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-beisbol-bc-0027,Baseball Uniforms- BC-0027,<p>Custom made Baseball Uniforms- BC-0027 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,tshirt,,true,Title,Default Title,,,,,,,,UNIFORME-DE-BEISBOL-BC-0027-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_0018.jpg?v=1747189746,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-beisbol-bc-0018,Baseball Uniforms- BC-0018,<p>Custom made Baseball Uniforms- BC-0018 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Baseball Pants,Baseball Uniforms,true,Title,Default Title,,,,,,,,UNIFORME-DE-BEISBOL-BC-0018-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_009.jpg?v=1747187249,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-beisbol-bc-0017,Baseball Uniforms- BC-0017,<p>Custom made Baseball Uniforms- BC-0017 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Baseball Pants,Baseball Uniforms,true,Title,Default Title,,,,,,,,UNIFORME-DE-BEISBOL-BC-0017-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_008.jpg?v=1747187036,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-beisbol-bc-0016,Baseball Uniforms- BC-0016,<p>Custom made Baseball Uniforms- BC-0016 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Baseball Pants,Baseball Uniforms,true,Title,Default Title,,,,,,,,UNIFORME-DE-BEISBOL-BC-0016-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_007.jpg?v=1747186526,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-beisbol-bc-0014,Baseball Uniforms- BC-0014,<p>Custom made Baseball Uniforms- BC-0014 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Baseball Pants,Baseball Uniforms,true,Title,Default Title,,,,,,,,UNIFORME-DE-BEISBOL-BC-0014-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_005.jpg?v=1747186373,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-beisbol-bc-0013,Baseball Uniforms- BC-0013,<p>Custom made Baseball Uniforms- BC-0013 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Baseball Pants,Baseball Uniforms,true,Title,Default Title,,,,,,,,UNIFORME-DE-BEISBOL-BC-0013-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_004.jpg?v=1747186205,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-beisbol-bc-0012,Baseball Uniforms- BC-0012,<p>Custom made Baseball Uniforms- BC-0012 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Baseball Pants,Baseball Uniforms,true,Title,Default Title,,,,,,,,UNIFORME-DE-BEISBOL-BC-0012-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_003.jpg?v=1747172429,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-beisbol-bc-0011,Baseball Uniforms- BC-0011,<p>Custom made Baseball Uniforms- BC-0011 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Baseball Pants,Baseball Uniforms,true,Title,Default Title,,,,,,,,UNIFORME-DE-BEISBOL-BC-0011-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_002_22e89e94-c1a6-458e-be57-efa4499d8686.jpg?v=1747172191,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
uniforme-de-beisbol-bc-0010,Baseball Uniforms- BC-0010,<p>Custom made Baseball Uniforms- BC-0010 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Baseball Pants,Baseball Uniforms,true,Title,Default Title,,,,,,,,UNIFORME-DE-BEISBOL-BC-0010-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_001.jpg?v=1747171424,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
ropa-de-patinaje-bc-0424,Skating Wears- BC-0424,<p>Custom made Skating Wears- BC-0424 by Besu Customs.</p>,Besu Customs,"Apparel & Accessories > Clothing > Activewear > Dance Dresses, Skirts & Costumes","Dance Dresses, Skirts",Skating Wear,true,Title,Default Title,,,,,,,,ROPA-DE-PATINAJE-BC-0424-DEFAULT-TITLE,0.0,shopify,continue,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_skating_wear_006.jpg?v=1747170972,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
ropa-de-patinaje-bc-0422,Skating Wears- BC-0422,<p>Custom made Skating Wears- BC-0422 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Skirts,Skirts,,true,Title,Default Title,,,,,,,,ROPA-DE-PATINAJE-BC-0422-DEFAULT-TITLE,0.0,shopify,continue,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_skating_wear_004.jpg?v=1747168694,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
ropa-de-patinaje-bc-0421,Skating Wears- BC-0421,<p>Custom made Skating Wears- BC-0421 by Besu Customs.</p>,Besu Customs,Sporting Goods > Athletics > Figure Skating & Hockey > Hockey Protective Gear > Hockey Pants,Hockey Pants,Ropa de patinaje,true,Title,Default Title,,,,,,,,ROPA-DE-PATINAJE-BC-0421-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_skating_wear_003.jpg?v=1747166813,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
ropa-de-patinaje-bc-0420,Skating Wears- BC-0420,<p>Custom made Skating Wears- BC-0420 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Pants > Tights,leggings,ropa de patinaje,true,Title,Default Title,,,,,,,,ROPA-DE-PATINAJE-BC-0420-DEFAULT-TITLE,0.0,shopify,continue,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_skating_wear_002.jpg?v=1747165453,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
ropa-de-patinaje-bc-0419,Skating Wears- BC- 0419,<p>Custom made Skating Wears- BC- 0419 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,Jackets,Skating Wear,true,Title,Default Title,,,,,,,,ROPA-DE-PATINAJE-BC-0419-DEFAULT-TITLE,0.0,shopify,continue,manual,55.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_skating_wear_001.jpg?v=1747165155,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
